id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
1914,1663768963841671169,"https://twitter.com/sucikrsma/statuses/1663768963841671169","https://twitter.com/sucikrsma/statuses/1663768963841671169","sucikrsma","RT @Acillaaa__: @PBIDI rasanya lega deh,kalau dokter-dokter kita bisa bekerja dengan tenang tanpa harus overwork dan gak digaji. RUU Keseha…","@PBIDI rasanya lega deh,kalau dokter-dokter kita bisa bekerja dengan tenang tanpa harus overwork dan gak digaji. RUU Kesehatan adalah solusi yang tepat untuk mengatasi masalah tersebut. Mari dukung RUU ini agar segera resmi dan membawa kebaikan. #RUUKesehatanItuBaik #ManfaatRUUKesehatan https://t.co/1o2aY3h2DT","2023-05-31 00:46:46","Twitter for iPhone",0,1,"in","","retweet","",0,0,"Acillaaa__",1132173436514496512,1661977980636401664,308904601,"https://pbs.twimg.com/profile_images/1304727598535073797/BguQkP-N_normal.jpg",86042,4072,5002,"2011-06-01 01:57:20","hello💕💖💞💖💕💘💘💗💞💘💞💖💖💞💖🌸💕💖💞💖💞💖🌸💕💖💘💕💖💞💕💖💕💖💕🌸💕💖💞💖💞💘💖💗💞","Bogor, Jawa Barat","",
1915,1663768952500264971,"https://twitter.com/Masmas_NewJeans/statuses/1663768952500264971","https://twitter.com/Masmas_NewJeans/statuses/1663768952500264971","Masmas_NewJeans","@nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi Yang reply pro RUU disini mayoritas akun buzzer , gift hunter. Isinya promote kosmetik, telepon seluler, bahkan mall jakarta yg sama  Yakin ini adminnya 1 orang hahah  Mainnya cantikan dikit napa","@nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi Yang reply pro RUU disini mayoritas akun buzzer , gift hunter. Isinya promote kosmetik, telepon seluler, bahkan mall jakarta yg sama  Yakin ini adminnya 1 orang hahah  Mainnya cantikan dikit napa","2023-05-31 00:46:44","Twitter Web App",0,0,"in","","reply","nirwan_anestesi",103910267,1663608770952581126,"",0,0,273977169,"https://pbs.twimg.com/profile_images/1641157466389110784/hXwJ1skP_normal.jpg",31987,1371,203,"2011-03-29 09:58:33","Sikattt","Nomaden","",
1916,1663768629052321792,"https://twitter.com/Babanya_Jiji/statuses/1663768629052321792","https://twitter.com/Babanya_Jiji/statuses/1663768629052321792","Babanya_Jiji","RT @nirwan_anestesi: Yth Para  wakil rakyat...  anggota dan pimpinan DPR RI... tunggu kami tanggal 5 Juni 2023... #StopPembahasanRUUKesehat…","Yth Para  wakil rakyat...  anggota dan pimpinan DPR RI... tunggu kami tanggal 5 Juni 2023... #StopPembahasanRUUKesehatan  @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB izin tag Bp @jokowi https://t.co/sOa6JooLP4","2023-05-31 00:45:27","Twitter for iPhone",0,114,"in","","retweet","",0,0,"nirwan_anestesi",103910267,1663608770952581126,1141856316,"https://pbs.twimg.com/profile_images/1634586448254091269/_0lWpMRq_normal.jpg",3793,492,204,"2013-02-02 03:23:56","Father. Husband. Juventus. Surgeon. In that order","","",
1917,1663768592633176064,"https://twitter.com/f1rmanh/statuses/1663768592633176064","https://twitter.com/f1rmanh/statuses/1663768592633176064","f1rmanh","RT @TheDent10558027: @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem…","@nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi RUU @KemenkesRI untuk cukong RS swasta, cukong universitas swasta dan dokter aseng... Lawan... Turunkan @BudiGSadikin !!! https://t.co/kv93Iyw2jN","2023-05-31 00:45:18","Twitter Web App",0,5,"in","","retweet","",0,0,"TheDent10558027",1535904950995193856,1663693218326917121,330116085,"https://pbs.twimg.com/profile_images/1565997192678060033/TJA8GeXR_normal.jpg",190033,3625,3563,"2011-07-05 23:49:17","tanaman subur petani bersyukur","Indonesia","",
1918,1663768444507148288,"https://twitter.com/Masmas_NewJeans/statuses/1663768444507148288","https://twitter.com/Masmas_NewJeans/statuses/1663768444507148288","Masmas_NewJeans","@Babanya_Jiji @teenspirit03 @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib Liat aja yg reply, semua twitnya isinya kalo ga promote telepon seluler, kosmetik, bahkan ada yg promote mall jakarta yg sama wkwkwk..  Yakin banget itu adminnya 1 orang","@Babanya_Jiji @teenspirit03 @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib Liat aja yg reply, semua twitnya isinya kalo ga promote telepon seluler, kosmetik, bahkan ada yg promote mall jakarta yg sama wkwkwk..  Yakin banget itu adminnya 1 orang","2023-05-31 00:44:43","Twitter Web App",1,1,"in","","reply","Babanya_Jiji",1141856316,1663767320316239872,"",0,0,273977169,"https://pbs.twimg.com/profile_images/1641157466389110784/hXwJ1skP_normal.jpg",31987,1371,203,"2011-03-29 09:58:33","Sikattt","Nomaden","",
1919,1663767996194770945,"https://twitter.com/Masmas_NewJeans/statuses/1663767996194770945","https://twitter.com/Masmas_NewJeans/statuses/1663767996194770945","Masmas_NewJeans","@tanpabusur @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib Buzzer RUU detected (8)  Lagi-lagi isi twitnya promote mall.  Mall yg sama dgn akun lain sebelumnya","@tanpabusur @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib Buzzer RUU detected (8)  Lagi-lagi isi twitnya promote mall.  Mall yg sama dgn akun lain sebelumnya","2023-05-31 00:42:56","Twitter Web App",1,1,"in","","reply","tanpabusur",1246434456807727104,1663762798088957960,"",0,0,273977169,"https://pbs.twimg.com/profile_images/1641157466389110784/hXwJ1skP_normal.jpg",31987,1371,203,"2011-03-29 09:58:33","Sikattt","Nomaden","",
1920,1663767660700774401,"https://twitter.com/Masmas_NewJeans/statuses/1663767660700774401","https://twitter.com/Masmas_NewJeans/statuses/1663767660700774401","Masmas_NewJeans","@lazagung80 @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib Buzzer RUU detected (7)  Lagi2 kalo diliat isi twitnya promote mall, kosmetik, hahahah.. tolol caranya","@lazagung80 @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib Buzzer RUU detected (7)  Lagi2 kalo diliat isi twitnya promote mall, kosmetik, hahahah.. tolol caranya","2023-05-31 00:41:36","Twitter Web App",0,0,"in","","reply","lazagung80",4845098020,1663752936323940358,"",0,0,273977169,"https://pbs.twimg.com/profile_images/1641157466389110784/hXwJ1skP_normal.jpg",31987,1371,203,"2011-03-29 09:58:33","Sikattt","Nomaden","",
1921,1663767585857622016,"https://twitter.com/missdiah2/statuses/1663767585857622016","https://twitter.com/missdiah2/statuses/1663767585857622016","missdiah2","@nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi semua sektor buat investor. menjijikkan. padahal kita bisa benahi mandiri.  bergantung pada pihak luar, seperti mengizinkan ekspor pasir laut. apalagi Cina dan komunis sudah tidak logis dalam dunia medis","@nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi semua sektor buat investor. menjijikkan. padahal kita bisa benahi mandiri.  bergantung pada pihak luar, seperti mengizinkan ekspor pasir laut. apalagi Cina dan komunis sudah tidak logis dalam dunia medis","2023-05-31 00:41:18","Twitter Web App",0,0,"in","","reply","nirwan_anestesi",103910267,1663608770952581126,"",0,0,1132112437870645248,"https://pbs.twimg.com/profile_images/1134118550929416192/0aZB7Gyw_normal.jpg",8060,417,225,"2019-05-24 22:33:33","Love teaching, reading. Big liar is a big deal.","","",
1922,1663767466290589697,"https://twitter.com/Masmas_NewJeans/statuses/1663767466290589697","https://twitter.com/Masmas_NewJeans/statuses/1663767466290589697","Masmas_NewJeans","@rakarjuna_ @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib Buzzer RUU detected (6)  Liat aja isinya kalo ga promote kosmetik, mall, telepon seluler.. jijik banget pengaruhi nasib dokter pake cara ini","@rakarjuna_ @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib Buzzer RUU detected (6)  Liat aja isinya kalo ga promote kosmetik, mall, telepon seluler.. jijik banget pengaruhi nasib dokter pake cara ini","2023-05-31 00:40:49","Twitter Web App",0,0,"in","","reply","rakarjuna_",1387267350538317829,1663757332738899968,"",0,0,273977169,"https://pbs.twimg.com/profile_images/1641157466389110784/hXwJ1skP_normal.jpg",31987,1371,203,"2011-03-29 09:58:33","Sikattt","Nomaden","",
1923,1663767320316239872,"https://twitter.com/Babanya_Jiji/statuses/1663767320316239872","https://twitter.com/Babanya_Jiji/statuses/1663767320316239872","Babanya_Jiji","@Masmas_NewJeans @teenspirit03 @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib Terimakasih om. Lagi gabut, menyalurkan energi yang masih banyak barusan.  Walopun ke dia nya ga guna, semoga masyarakat yang baca jadi tambah paham kenapa nakes menolak RUU ini. Dan masyarakat juga paham, kok pemerintah pakai buzzer bukan nya kasih argumen","@Masmas_NewJeans @teenspirit03 @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib Terimakasih om. Lagi gabut, menyalurkan energi yang masih banyak barusan.  Walopun ke dia nya ga guna, semoga masyarakat yang baca jadi tambah paham kenapa nakes menolak RUU ini. Dan masyarakat juga paham, kok pemerintah pakai buzzer bukan nya kasih argumen","2023-05-31 00:40:15","Twitter for iPhone",1,0,"in","","reply","Masmas_NewJeans",273977169,1663763770265714689,"",0,0,1141856316,"https://pbs.twimg.com/profile_images/1634586448254091269/_0lWpMRq_normal.jpg",3793,492,204,"2013-02-02 03:23:56","Father. Husband. Juventus. Surgeon. In that order","","",
1924,1663767147120857088,"https://twitter.com/Masmas_NewJeans/statuses/1663767147120857088","https://twitter.com/Masmas_NewJeans/statuses/1663767147120857088","Masmas_NewJeans","@hainunaa_ @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib Buzzer RUU detected (6)  Lagi-lagi isinya gift hunter kosmetik, telepon seluler.. hoii taktiklo udah ketahuan, buzzer","@hainunaa_ @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib Buzzer RUU detected (6)  Lagi-lagi isinya gift hunter kosmetik, telepon seluler.. hoii taktiklo udah ketahuan, buzzer","2023-05-31 00:39:33","Twitter Web App",0,0,"in","","reply","hainunaa_",1375776311625441282,1663755770624880641,"",0,0,273977169,"https://pbs.twimg.com/profile_images/1641157466389110784/hXwJ1skP_normal.jpg",31987,1371,203,"2011-03-29 09:58:33","Sikattt","Nomaden","",
1925,1663767052837072896,"https://twitter.com/missdiah2/statuses/1663767052837072896","https://twitter.com/missdiah2/statuses/1663767052837072896","missdiah2","RT @TheDent10558027: @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem…","@nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi RUU @KemenkesRI untuk cukong RS swasta, cukong universitas swasta dan dokter aseng... Lawan... Turunkan @BudiGSadikin !!! https://t.co/kv93Iyw2jN","2023-05-31 00:39:11","Twitter Web App",0,5,"in","","retweet","",0,0,"TheDent10558027",1535904950995193856,1663693218326917121,1132112437870645248,"https://pbs.twimg.com/profile_images/1134118550929416192/0aZB7Gyw_normal.jpg",8060,417,225,"2019-05-24 22:33:33","Love teaching, reading. Big liar is a big deal.","","",
1926,1663766847525916672,"https://twitter.com/Masmas_NewJeans/statuses/1663766847525916672","https://twitter.com/Masmas_NewJeans/statuses/1663766847525916672","Masmas_NewJeans","@uniulaya @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib Buzzer RUU detected (5)  Lagi2 isinya akun gift hunter semua. Ketebak taktiknya ini","@uniulaya @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib Buzzer RUU detected (5)  Lagi2 isinya akun gift hunter semua. Ketebak taktiknya ini","2023-05-31 00:38:22","Twitter Web App",0,0,"in","","reply","uniulaya",1302557782101508096,1663748428294410240,"",0,0,273977169,"https://pbs.twimg.com/profile_images/1641157466389110784/hXwJ1skP_normal.jpg",31987,1371,203,"2011-03-29 09:58:33","Sikattt","Nomaden","",
1927,1663766583154716676,"https://twitter.com/Masmas_NewJeans/statuses/1663766583154716676","https://twitter.com/Masmas_NewJeans/statuses/1663766583154716676","Masmas_NewJeans","@imamiskan @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib Buzzer RUU detected (4)  Isinya akun gift hunter semua hahaha.. ini pasti admin aslinya 1 orang","@imamiskan @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib Buzzer RUU detected (4)  Isinya akun gift hunter semua hahaha.. ini pasti admin aslinya 1 orang","2023-05-31 00:37:19","Twitter Web App",0,0,"in","","reply","imamiskan",1274208946027261953,1663761666981650433,"",0,0,273977169,"https://pbs.twimg.com/profile_images/1641157466389110784/hXwJ1skP_normal.jpg",31987,1371,203,"2011-03-29 09:58:33","Sikattt","Nomaden","",
1928,1663764090463092736,"https://twitter.com/Masmas_NewJeans/statuses/1663764090463092736","https://twitter.com/Masmas_NewJeans/statuses/1663764090463092736","Masmas_NewJeans","@cinderellaraas @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib akun gift hunter seluler kok mau urusin nasib dokter","@cinderellaraas @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib akun gift hunter seluler kok mau urusin nasib dokter","2023-05-31 00:27:25","Twitter Web App",0,0,"in","","reply","cinderellaraas",968938055934427137,1663750805927890945,"",0,0,273977169,"https://pbs.twimg.com/profile_images/1641157466389110784/hXwJ1skP_normal.jpg",31987,1371,203,"2011-03-29 09:58:33","Sikattt","Nomaden","",
1929,1663763836141449216,"https://twitter.com/Giantitan1/statuses/1663763836141449216","https://twitter.com/Giantitan1/statuses/1663763836141449216","Giantitan1","@PBIDI Kalau RUU Kesehatan disahkan keren banget nih dokter residen bisa dpt gaji yg layak ! #RUUKesehatanItuBaik #ManfaatRUUKesehatan @dokteradib https://t.co/1ij8kns7vU","@PBIDI Kalau RUU Kesehatan disahkan keren banget nih dokter residen bisa dpt gaji yg layak ! #RUUKesehatanItuBaik #ManfaatRUUKesehatan @dokteradib https://t.co/1ij8kns7vU","2023-05-31 00:26:24","Twitter for Android",10,3,"in","","reply","PBIDI",312381156,1649673750399553537,"",0,0,949225334737584129,"https://pbs.twimg.com/profile_images/1352231975931707392/7rkUALVd_normal.jpg",5098,2908,1771,"2018-01-05 05:25:30","2023 🎉 Healthy mind Healthy life","Jakarta Timur, DKI Jakarta","",
1930,1663763770265714689,"https://twitter.com/Masmas_NewJeans/statuses/1663763770265714689","https://twitter.com/Masmas_NewJeans/statuses/1663763770265714689","Masmas_NewJeans","@Babanya_Jiji @teenspirit03 @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib Percuma om. Itu akun buzzer. Liat aja twitnya gift hunter semua. Termasuk akun yg 1 lagi  Sedih amat ya dokter indonesia ditandingin dengan taktik bgini oleh pemerintah","@Babanya_Jiji @teenspirit03 @nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi @dokteradib Percuma om. Itu akun buzzer. Liat aja twitnya gift hunter semua. Termasuk akun yg 1 lagi  Sedih amat ya dokter indonesia ditandingin dengan taktik bgini oleh pemerintah","2023-05-31 00:26:08","Twitter Web App",0,0,"in","","reply","Babanya_Jiji",1141856316,1663753109158653952,"",0,0,273977169,"https://pbs.twimg.com/profile_images/1641157466389110784/hXwJ1skP_normal.jpg",31987,1371,203,"2011-03-29 09:58:33","Sikattt","Nomaden","",
1931,1663762798088957960,"https://twitter.com/tanpabusur/statuses/1663762798088957960","https://twitter.com/tanpabusur/statuses/1663762798088957960","tanpabusur","@nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi Ada satu2 nya RS di kota kelahiran ku dulu, kalau ambil nomor antri tuh harus dari subuh, padahal dokter praktik hanya 1 jam. Kenapa ? Krna jumlah dokter sedikit, pasiennya banyak. Semoga makin banyak dokter spesialis. #RUUKesehatanItuBaik #ManfaatRUUKesehatan @dokteradib https://t.co/U9qTuYNk5L","@nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi Ada satu2 nya RS di kota kelahiran ku dulu, kalau ambil nomor antri tuh harus dari subuh, padahal dokter praktik hanya 1 jam. Kenapa ? Krna jumlah dokter sedikit, pasiennya banyak. Semoga makin banyak dokter spesialis. #RUUKesehatanItuBaik #ManfaatRUUKesehatan @dokteradib https://t.co/U9qTuYNk5L","2023-05-31 00:22:16","Twitter for Android",10,1,"in","","reply","nirwan_anestesi",103910267,1663608770952581126,"",0,0,1246434456807727104,"https://pbs.twimg.com/profile_images/1360491075211722752/kfdK2cJl_normal.jpg",3692,2250,1306,"2020-04-04 09:48:39","Penjelajah, Pemimpi, bercita-cita jadi Penulis. Yuk mutualan, auto follback 👌","Indonesia","",
1932,1663762457696043008,"https://twitter.com/sucikrsma/statuses/1663762457696043008","https://twitter.com/sucikrsma/statuses/1663762457696043008","sucikrsma","RT @sucikrsma: @PBIDI Kualitas dokter akan lebih baik nih kalau pungli2 bisa diberantas. #RUUKesehatanItuBaik #ManfaatRUUKesehatan @doktera…","@PBIDI Kualitas dokter akan lebih baik nih kalau pungli2 bisa diberantas. #RUUKesehatanItuBaik #ManfaatRUUKesehatan @dokteradib https://t.co/S9VBcIt2eI","2023-05-31 00:20:55","Twitter for iPhone",0,2,"in","","retweet","",0,0,"sucikrsma",308904601,1663760636994789377,308904601,"https://pbs.twimg.com/profile_images/1304727598535073797/BguQkP-N_normal.jpg",86042,4072,5002,"2011-06-01 01:57:20","hello💕💖💞💖💕💘💘💗💞💘💞💖💖💞💖🌸💕💖💞💖💞💖🌸💕💖💘💕💖💞💕💖💕💖💕🌸💕💖💞💖💞💘💖💗💞","Bogor, Jawa Barat","",
1933,1663762244218531843,"https://twitter.com/Masmas_NewJeans/statuses/1663762244218531843","https://twitter.com/Masmas_NewJeans/statuses/1663762244218531843","Masmas_NewJeans","RT @nirwan_anestesi: @arwidodo @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemo…","@arwidodo @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi Aksi damai tenaga kesehatan menuntut #StopPembahasanRUUKesehatan","2023-05-31 00:20:04","Twitter Web App",0,2,"in","","retweet","",0,0,"nirwan_anestesi",103910267,1663612327655264256,273977169,"https://pbs.twimg.com/profile_images/1641157466389110784/hXwJ1skP_normal.jpg",31987,1371,203,"2011-03-29 09:58:33","Sikattt","Nomaden","",
1934,1663762162765164544,"https://twitter.com/Masmas_NewJeans/statuses/1663762162765164544","https://twitter.com/Masmas_NewJeans/statuses/1663762162765164544","Masmas_NewJeans","RT @nirwan_anestesi: Yth Para  wakil rakyat...  anggota dan pimpinan DPR RI... tunggu kami tanggal 5 Juni 2023... #StopPembahasanRUUKesehat…","Yth Para  wakil rakyat...  anggota dan pimpinan DPR RI... tunggu kami tanggal 5 Juni 2023... #StopPembahasanRUUKesehatan  @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB izin tag Bp @jokowi https://t.co/sOa6JooLP4","2023-05-31 00:19:45","Twitter Web App",0,114,"in","","retweet","",0,0,"nirwan_anestesi",103910267,1663608770952581126,273977169,"https://pbs.twimg.com/profile_images/1641157466389110784/hXwJ1skP_normal.jpg",31987,1371,203,"2011-03-29 09:58:33","Sikattt","Nomaden","",
1935,1663761814830862337,"https://twitter.com/neurellia/statuses/1663761814830862337","https://twitter.com/neurellia/statuses/1663761814830862337","neurellia","RT @nirwan_anestesi: Yth Para  wakil rakyat...  anggota dan pimpinan DPR RI... tunggu kami tanggal 5 Juni 2023... #StopPembahasanRUUKesehat…","Yth Para  wakil rakyat...  anggota dan pimpinan DPR RI... tunggu kami tanggal 5 Juni 2023... #StopPembahasanRUUKesehatan  @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB izin tag Bp @jokowi https://t.co/sOa6JooLP4","2023-05-31 00:18:22","Twitter for iPad",0,114,"in","","retweet","",0,0,"nirwan_anestesi",103910267,1663608770952581126,1643997707927949313,"https://pbs.twimg.com/profile_images/1643998338147299329/xst-sCkg_normal.jpg",725,64,21,"2023-04-06 11:22:59","hai, mutualan yuu.","Bogor, Indonesia","",
1936,1663761666981650433,"https://twitter.com/imamiskan/statuses/1663761666981650433","https://twitter.com/imamiskan/statuses/1663761666981650433","imamiskan","@nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi Siapa lagi yang mulai kalau bukan kita untuk merubah sistem pendidikan kesehatan di Indonesia agar calon dokter dan PPDS mendapatkan gaji yg layak. #RUUKesehatanItuBaik #ManfaatRUUKesehatan @dokteradib https://t.co/taaA24Qexw","@nirwan_anestesi @PBIDI @depkominfopdgi @DPP_PPNI @PP_IAI @IkatanBidan @PDI_Perjuangan @PartaiGolkar @Gerindra @NasDem @PDemokrat @PKSejahtera @DPP_PKB @jokowi Siapa lagi yang mulai kalau bukan kita untuk merubah sistem pendidikan kesehatan di Indonesia agar calon dokter dan PPDS mendapatkan gaji yg layak. #RUUKesehatanItuBaik #ManfaatRUUKesehatan @dokteradib https://t.co/taaA24Qexw","2023-05-31 00:17:47","Twitter for Android",9,0,"in","","reply","nirwan_anestesi",103910267,1663608770952581126,"",0,0,1274208946027261953,"https://pbs.twimg.com/profile_images/1274209234909974530/A9Bz2jFx_normal.jpg",3374,1823,1057,"2020-06-20 01:14:28","Cuma pengen hidup bahagia dunia akhirat","Jakarta Capital Region, Indone","",
